count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,Sentiment,clean_text,clean_count_words
14,0,2,0,0,1,-1,window microsoft forget past antitrust issu http co zjwlqvu,9
17,0,2,0,0,0,-1,microsoft current pay produc swpat propaganda lobbi politician make racket seem accept,12
24,0,1,0,0,0,-1,noth like sit workshop day talk microsoft talk tomorrow wait part,11
19,1,2,1,1,0,-1,rt reader tronman compar steveballm albatross around microsoft neck agre join discu,12
19,0,1,1,0,0,-1,microsoft broke law play victim engag racket call victim outlaw respect ip,12
15,0,1,0,0,0,-1,would lot happier microsoft word freez everi minut,8
23,1,2,4,0,0,-1,lol sure microsoft dotnet perfect simpl ay aja sorri hate window phone,12
21,0,2,0,0,1,-1,microsoft took month recruit everson month lose faceboook via adweek http co lmtmig,13
11,0,1,0,0,0,-1,comp crash microsoft get imac,5
21,0,2,0,2,1,-1,reader tronman compar steveballm albatross around microsoft neck agre join discuss http co mnrvc,14
21,0,2,0,2,1,-1,reader tronman compar steveballm albatross around microsoft neck agre join discuss http co ijkvb,14
21,0,2,0,2,1,-1,reader tronman compar steveballm albatross around microsoft neck agre join discuss http co dffkvnsj,14
23,0,3,0,0,0,-1,windowsphon would get lot blog review love microsoft provid tool grab screenshot nearli imposs wpt,15
24,1,2,1,0,0,-1,rt dine custom shoukd never explain abt solut unless ask never lean concept microsoft fail,15
4,0,1,0,1,0,-1,hate microsoft powerpoint,3
19,0,2,1,1,1,-1,microsoft anoth evil corpor bewar come buy window pc http co qbgxxjmm,12
9,0,2,0,0,0,-1,skype part stupid microsoft seem,5
26,0,2,0,0,1,-1,skype underwhelm use skype recent bought microsoft billion http co xlibr,11
17,1,6,1,0,1,-1,appl microsoft differ appl eclips microsoft http co rmiosmi brand brand market innov,13
27,0,3,0,0,1,-1,microsoft know kick open quit see edg window phone tablet isorri http co xddxnw,14
22,1,2,1,0,0,-1,rt fact microsoft use qrcode alongsid one colour code show format fail opinions…,13
25,0,3,0,0,0,-1,appl came game consol ala xbox blew current player water microsoft soni would troubl,14
24,0,2,0,1,1,-1,fact microsoft use qrcode alongsid one colour code show format fail opinion http co blhhgopo,15
23,0,1,0,0,0,-1,microsoft interoper product xbox window window phone zune window phone user,11
9,0,2,0,0,0,-1,microsoft put backward backward compat instantfollowback,6
23,0,2,0,1,1,-1,nokia chief execut microsoft mole http co jkotcrmb stephen elop accus destroy nokia microsoft buy cheap,16
11,0,3,1,0,0,-1,microsoft dynam nav cesspit extrem consultingwar avoid,7
18,1,3,0,0,0,-1,wow lot neg comment window blog sure hope microsoft listen keepthedesktop,11
22,0,2,0,0,0,-1,dine custom shoukd never explain abt solut unless ask never lean concept microsoft fail,14
14,0,3,0,0,1,-1,distrust angst amongst nokia employe selop microsoft fixat http co jkotcrmb,11
22,0,3,0,0,0,-1,quickli fall love appl icloud final web base solut wave old microsoft outlook bye bye,15
23,0,2,0,1,0,-1,yeh behatreen samay hay parivar honeka say microsoft ad hindi preach famili valu indian get local ad agenc guy,19
12,0,5,1,0,0,-1,bofh excus accord microsoft design ifollowback instantli,7
27,0,2,0,0,1,-1,sware go window microsoft death know keep give window cont http co rkochzr,13
28,1,1,3,1,0,-1,rt day someth xbox live acct hack wors psn hack ever get back microsof,14
16,0,1,0,0,1,-1,thank microsoft wast time appl gt window http co gnygb,10
23,0,2,0,0,0,-1,dear microsoft hit window updat button manual run updat not time sysadmin,12
21,0,2,0,1,0,-1,total unproduct day no access microsoft excel word aaargh work late tonight hubbi fix fingerscross,15
15,2,4,1,0,1,-1,rt appl eclips microsoft http co ijxydp sun rise via,10
13,1,4,0,0,1,-1,appl eclips microsoft http co ijxydp sun rise via,9
25,1,1,0,0,0,-1,understand mail work seamlessli browser platform microsoft exchg suck say need ie,12
20,0,2,1,0,1,-1,microsoft frozen xbox live xbl account onlin gamer report hack http co mdqhbx,13
24,3,2,0,0,0,-1,let wait see interest ppl meego no one like microsoft forc fed wp,13
28,0,3,2,1,0,-1,day someth xbox live acct hack wors psn hack ever get back microsoft xbox fail,15
14,2,2,0,0,1,-1,interest read appl eclips microsoft http co hfwpbmi via cc,10
22,0,2,0,0,0,-1,let get straight microsoft make window phone microsoft own skype no skype app window phone,15
9,0,1,0,0,1,-1,microsoft updat slow http co ighgic,6
21,0,2,0,0,0,-1,fuck microsoft love death red ring no free xboxliv kill soni day,12
19,0,2,0,0,0,-1,fix pc think thought microsoft issu fix alreadi techsupport,9
15,0,3,0,0,1,-1,http co pujyvc friend like billgat steveballmet microsoft need enemi,10
19,0,3,0,0,1,-1,microsoft latest offer leav pray blue screen death http co gtqdvfxo advertis ohnonotagain,13
11,0,1,0,0,0,-1,best everyon fail bill gate microsoft,6
14,0,4,1,1,1,-1,planet live microsoft ceo fail palmfac http co zcqsf,9
22,0,1,0,1,0,-1,seen coupl iphon alreadi still no window phone ever microsoft not hot,12
5,0,1,0,3,0,-1,microsoft licens process annoy,4
23,0,1,1,0,0,-1,baffl steve ballmer ceo compani let alon giant like microsoft guy moron,12
19,0,2,0,0,1,-1,microsoft arrog ballmer say need comput scientist use android http co phhjb,12
19,0,2,0,0,1,-1,microsoft arrog ballmer say need comput scientist use android http co pltitgei,12
11,0,1,0,0,0,-1,sound compliment sound like obituari microsoft,6
19,0,2,0,0,1,-1,nokia co oper microsoft list th riskiest busi move year http co iyogvj,13
13,0,2,0,0,1,-1,webpronew financ yahoo revenu drop attribut microsoft deal http co eorosstx,11
14,0,4,0,0,0,-1,microsoft still manag access metro app older netbook win resolut,10
11,0,2,0,0,1,-1,yahoo revenu drop attribut microsoft deal http co yrckqei,9
13,0,2,0,0,1,-1,webpronew financ yahoo revenu drop attribut microsoft deal http co itdklrri,11
16,0,2,0,0,1,-1,nokia employe still worri elop microsoft mole http co ncpuvj microsoft window,12
19,0,3,0,0,1,-1,wish steveballm microsoft would swallow word yahoo http co xsjgifop,10
28,0,1,0,1,0,-1,upgrad win pc tell fail instal dont know happen that microsoft,11
6,0,2,0,0,0,-1,realli hate microsoft mcp site,5
14,1,1,0,0,0,-1,screen reprisk microsoft undergo trial alleg anti competit practic,9
24,0,1,0,0,0,-1,conclud use sinc march window ultim complet catastroph mr gate lost plot microsoft,13
8,0,2,0,0,1,-1,appl eclips microsoft http co dlcrczi,6
25,0,1,0,3,0,-1,oh much loath microsoft hour configur updat unabl anoth min revert chang,12
23,0,4,0,0,1,-1,http co zbltzmw german feder trojan got bigbroth gov spi peopl microsoft bit bit window target,16
12,0,2,0,0,1,-1,microsoft adob lose bn piraci report http co xywfnsv,9
12,0,2,0,0,1,-1,microsoft adob lose bn piraci report http co wxbcuuw,9
22,0,2,2,3,0,-1,system io file delet lie delet file throw except wtf microsoft net,12
19,0,6,0,0,0,-1,wilth access mode sharepoint seem workflow sometim not start automat sp workflow microsoft,13
13,0,2,0,0,0,-1,internet explor biggest pile shit ever serious microsoft ie,9
18,0,4,0,2,0,-1,serious slack mandarin studi past month blame microsoft cisco studyingwhilstmotiv,10
19,2,2,2,2,1,-1,sledgehamm mayb rt offic blue drink rt microsoft fail notrespond fcuck sake http co lcxaqp,15
20,0,2,0,0,0,-1,skype ruin friendship aggress microsoft type sell need someth ask thank,11
15,1,2,1,1,1,-1,offic blue drink rt microsoft fail notrespond fcuck sake http co vtybqi,12
22,1,2,0,0,0,-1,like criticis microsoft steve ballmer face face pain suffer product caus justsay,12
10,0,2,0,0,1,-1,microsoft fail notrespond fcuck sake http co lcxaqp,8
12,2,3,0,0,1,-1,appl eclips microsoft http co bwxjadg busi,7
21,1,2,1,0,1,-1,rt appl eclips microsoft http co gkyjtfi lt microsoft futur corpor world not consum,14
23,1,3,2,1,0,-1,recyclingsymbol not ms hate bit tho lt waddya mean microsoft suck bonobo monkey ass linux roolz extremist bsd,18
16,0,2,0,0,1,-1,microsoft adob lose bn piraci report time india http co ibobnrh,11
8,0,2,0,1,0,-1,skype often crash microsoft,4
18,1,4,0,1,1,-1,microsoft steveballm attack android phone well windowsmobil gay metro http co sqneilb via,13
20,1,3,0,1,1,-1,recyclingsymbol stand freedom instal free softwar pleas sign http co yootfktm gnu microsoft,13
18,0,3,0,1,0,-1,microsoft bought skype offici futur skype devic oper system,9
23,0,3,1,1,0,-1,googl go went gone server issu first time sinc age faith tech rim microsoft complet lift,16
24,1,4,1,0,1,-1,rt googl app vs microsoft offic clear googl app top choic http co oyszmjvi,14
8,0,3,0,3,1,-1,ouch microsoft azur fail http co ljpgvzjt,7
21,0,3,0,0,1,-1,googl app vs microsoft offic clear googl app top choic http co kdtdzre,13
10,0,4,1,0,0,-1,microsoft sb disabl third parti softwar updat via gpo,9
8,0,2,0,0,1,-1,appl eclips microsoft http co kxboqskj,6
18,0,3,0,0,1,-1,unmind ballmer collect half billion say thank http co lwtpxejo android googl microsoft,13
7,0,2,0,0,1,-1,appl eclips microsoft http co wedpbcpx,6
10,0,1,0,4,1,-1,http co okxcow microsoft hate microsoft,6
20,0,3,1,1,1,-1,open letter steve ballmer pleas retir forb pleas retweet msft need techi leader http co eumrmro microsoft ballmer,18
15,1,1,0,0,0,-1,one oper system rule dark bind microsoft,7
15,0,3,0,0,0,-1,wonder tweet bill gate fix laptop microsoft vista fml,9
10,1,2,1,0,1,-1,rt appl eclips microsoft http co rhnettu,7
21,0,4,0,0,0,-1,know mani year still copi microsoft word document head powerpoint justsay,11
20,0,3,0,2,2,-1,microsoft career site give error thing search weird http co vjjpktm http co dyonxz,14
19,0,1,1,0,0,-1,instal net framework might take mani year come back unborn child colleg microsoft,13
19,0,2,0,1,0,-1,watch podcast steve job bill gate gate suck tech predict talk appl microsoft,13
24,0,3,0,0,0,-1,mydel comp shitti microsoft vista blue screen swear steve job ghost come back finish startedappledomin,15
9,0,6,2,0,0,-1,wtf microsoft sb rww work ie browserwar,7
17,0,2,0,0,1,0,last day microsoft sharepoint train microsoft sharepoint applic develop http co pkmbgsnr,12
22,0,2,2,2,0,0,follow dear microsoft ceo logic android devic activ day need belong comput scientist enlighten,14
17,0,6,3,0,1,0,eedar report half hd consol owner buy dlc http co tob busi microsoft pc playstat,15
19,1,1,0,1,1,0,congrat microsoft monica diaz part influenti hispan http co qjqdbha,10
14,0,2,0,0,1,0,window phone mango updat releas nearli everyon http co sxnqjj microsoft technolog,12
16,1,2,1,0,1,0,rt microsoft releas develop preview project roslyn compil http co lpbn microsoft beta,13
12,0,1,0,0,0,0,microsoft support retweet support us want,6
14,1,2,2,1,1,0,join small busi specialist commun sbc http co ilqpkez microsoft mpn,11
17,1,5,2,0,0,0,rt tomorrow saptech bangalor sap microsoft build app world duetenterpris sapgateway,11
16,0,3,1,0,1,0,microsoft ceo steve ballmer not buy yahoo sometim lucki http co tetdpp,12
18,1,1,1,0,0,0,rt anoth gem microsoft curat person histori project greenwich avail later month http,13
19,1,3,1,0,1,0,rt microsoft open spigot window phone mango avail microsoft windowsphon http co nwmbsevm neowin,14
12,1,1,0,0,1,0,microsoft microsoft macro word gerardopaolillo http co omopc,8
18,0,1,1,0,1,0,microsoft ceo steve ballmer not buy yahoo sometim lucki lt http co rcmlxqr gt,14
13,0,4,0,0,1,0,microsoft mango avail nearli everyon http co vqkjac windowsphon wp,10
14,1,1,1,0,1,0,microsoft earn disappoint blame consum pc sale http co edxexbd via,11
18,0,2,0,0,1,0,microsoft bitchslap vmware new paper microsoft call vmware bogu benchmark number http co dbsmapb,14
16,0,2,1,0,1,0,bill gate testifi novel microsoft antitrust lawsui http co hgscvzr,10
12,0,1,1,0,1,0,microsoft earn disappoint blame consum pc sale http co xekwtlug,10
19,1,3,1,0,1,0,rt microsoft open spigot window phone mango avail microsoft windowsphon http co fpvydof microsoft,14
20,0,2,0,0,1,0,microsoft open spigot window phone mango avail microsoft windowsphon microsoft said th http co uepatrzx,15
17,0,3,0,0,1,0,microsoft open spigot window phone mango avail microsoft windowsphon http co gbkvpbq microsoft,13
16,0,2,0,0,1,0,microsoft open spigot window phone mango avail microsoft windowsphon http co slehki,12
13,0,3,0,0,1,0,upgrad microsoft offic http co gyguyr tech offic,8
16,0,2,0,0,1,0,microsoft open spigot window phone mango avail microsoft windowsphon http co vyntuxw,12
17,0,3,0,0,1,0,microsoft open spigot window phone mango avail microsoft windowsphon http co nwmbsevm neowin,13
16,0,2,0,0,1,0,microsoft open spigot window phone mango avail microsoft windowsphon http co ellmmyg,12
23,0,3,2,0,1,0,microsoft cloud gsa lose billion cloud contract fight googl recent drop case http co cobjrw tcn,16
19,2,2,0,1,1,0,microsoft launch omnitouch funni though solut copyright http co kkdqz,10
21,0,2,0,0,0,0,love templat name microsoft everyon sharepoint go site layout xsl intern xsl laugh,13
22,1,5,0,0,1,0,microsoft new great famili advert begin air includ offic window wp http co ljueeq,14
18,1,3,3,1,1,0,club calumo fun see vidio calumo blog denali microsoft sqlserver http co thqsrbd via,14
18,1,3,3,1,1,0,club calumo fun see vidio calumo blog denali microsoft sqlserver http co hfzfcje via,14
18,0,5,1,0,1,0,tomorrow saptech bangalor sap microsoft build app world duetenterpris sapgateway http co tenqmxn,13
15,0,4,1,0,1,0,technet blog technic overview duetenterpris microsoft sharepoint sap http co ovjv,11
14,0,1,0,0,1,0,microsoft research want turn hand touchscreen http co hvoib,9
15,0,6,0,0,1,0,http co hrkwtva microsoft open door two spanish entrepreneur medic project,11
24,0,4,0,0,0,0,instal window ultim servic pack ie look like ie tri look like chrome window ie microsoft ie,17
19,1,1,0,1,1,0,gentl ballmer meekli suggest competit doom microsoft win win win http co ntpm via,14
13,0,7,0,0,0,0,sponsor support ascribeconfer includ microsoft ubisi zete healthinform connectingforhealth emi,10
17,0,2,0,0,1,0,ballmer confirm nokia phone debut quot http co oeimdob microsoft steveballm,11
14,0,2,0,0,1,0,microsoft releas develop preview project roslyn compil http co lpbn microsoft beta,12
14,0,2,0,0,1,0,microsoft releas develop preview project roslyn compil http co iggyet microsoft beta,12
8,0,3,0,0,0,0,wish microsoft powerpoint ipad,4
26,0,1,0,0,0,0,watch week episod hawaii five great use window phone skydriv oh yeah dell inspiron duo microsoft,16
19,2,2,0,0,0,0,kickoff tomorrow san diego microsoft store pm ping question,9
20,0,6,1,0,1,0,blog discuss microsoft embrac apach hadoop big data http co qynlqck opensourc bigdata,13
12,0,4,0,0,1,0,microsoft work suit review http co yierssz windowsxphomesoftwar officesuit famili,10
22,0,3,0,1,0,0,quick video call test two diff android tablet use skype work great microsoft broken yet,15
14,0,4,0,1,0,0,best devic appl soni samsung microsoft compani,7
18,0,3,1,0,1,0,microsoft ceo steve ballmer look ahead social mobil plan adweek http co jeenzqdw tech appl microsoft,16
19,2,3,1,2,0,0,evolutionofit cloud event microsoft folk help creat us window azur pass ex blazur,13
10,0,3,0,0,1,0,creat pareto chart use microsoft excel http co ofxunqhi,9
18,0,4,1,1,1,0,microsoft volum microsoft powerpoint procedur syntax http co inqbcg go microsoft powerpoint volum,13
20,0,10,0,0,1,0,microsoft push mango window phone http co xpiazxp wp orang samsung lg optimu htc dell msft,16
13,0,2,0,0,1,0,microsoft drop develop preview roslyn compil http co xgurxnpa uncategor,10
19,0,4,0,2,1,0,color photo nokia first window phone leak http co sulv nokia wp microsoft windowsphon,14
11,0,1,0,0,1,0,microsoft show touch screen surfac http co xzxzt,8
18,0,1,1,1,1,0,microsoft learn day long free spectechular san antonio regist uick novemb http co ginbvlsk,14
18,0,1,1,1,1,0,microsoft learn day long free spectechular san antonio regist uick novemb http co bvkpcaq,14
20,0,3,1,0,0,0,sigsourc microsoft talent sourc program boast procur pay model manag temp workforc concept work vm beelin,16
9,1,1,0,1,0,0,still poor central manag appl microsoft,6
19,1,4,1,0,1,0,rt miss earlier steve ballmer bash android phone video http co nvdmqvk microsoft window,14
14,0,7,0,0,1,0,nokia render reveal http co ktxyjz mobilenew android gingerbread microsoft nokia nokian,12
20,0,1,0,0,1,0,microsoft box two new xbox holiday bundl holiday season around the… http co chyxxdi,14
20,3,1,2,1,0,0,rt agre rt microsoft launch omnitouch funni though soluti… cont http,11
13,1,1,0,1,0,0,ill manag week yeh joint ownership microsoft ahhhhh,8
17,1,4,2,0,1,0,rt qualiti educ vital attend microsoft desirelearn session educaus http co hlrxfdf edu,13
19,0,3,0,0,1,0,microsoft launch version facebook timelin like web servic call project greenwich http co mmspdw,14
12,1,2,0,0,0,0,iwantanautomaticpromot run microsoft know,4
